PC1,PC2,PC3,Li,Predicted_Li
1.8591579740881143,0.0630592250026009,0.0588374141741825,,56.08973289677852
1.6911572276766274,0.2805395702045715,-0.5234428579698508,,45.74656287843936
-0.3505116738655796,-0.3790544991762819,-1.5381487803396725,,19.148091458180872
-1.3812857466291186,-0.1571476177014412,3.0286625136063616,,164.16920009797664
-1.243458207555204,-0.27454656195623,3.028566977800233,,194.21529056398523
-2.5836637168193177,-1.13210448112123,2.5900120732605454,,10.528934432335948
-1.5931095283719234,-1.1979907836050745,2.4822378979775266,,32.44642925334623
-0.348609020264793,-1.073770957576985,2.723475821817638,,111.55185678678856
-0.601628208733535,-0.9882750925406038,2.8101179220812744,,85.71889158625997
-0.1631995395490133,-1.020432818816409,2.8003432102406527,,125.89466359486403
-0.5745870069687539,-0.919967310213739,2.74687657256002,,85.71889158625997
-1.8829845202678188,-1.1792097610303736,2.2340275307078645,,32.392762309047285
-4.298779369465118,-0.3187832491062656,2.9033095739656365,,-3.564820136339869
-0.4837326002142154,-0.435854183930828,-1.5811725363015423,,10.42187145856417
-4.6317818849884125,-0.1749341755968392,2.9961788179861126,,-7.62057178642556
-2.8943843443487745,-1.361507564514187,2.024189466416279,,24.829896303958062
-2.772626753973799,-1.383107024728088,1.9243317304111205,,24.829896303958062
-3.144845359134005,-1.1472783660364043,2.412631972431565,,18.457476756991493
-3.160172062778753,-1.2899779848044073,1.8898630754591537,,21.1367418168341
-3.072547538882988,-1.1857474300652275,2.313120311644,,25.373816258605803
0.0553219323378369,-2.3232120718602163,2.059054398868956,,98.46183649550896
-0.797912612754273,-2.6480495278928724,1.1444179334206914,,26.3982969892673
-2.324169629331214,-1.293171558354371,1.5740645002857203,,20.035341868369116
-0.6350537864634437,-2.175401456694162,0.6654760841361915,,19.749268680702023
-0.6177699593211279,-0.2819167858166732,-1.4637592040565597,,14.498435476570489
-2.08140484082687,-1.551367961428995,3.08813125697361,,137.58938367036225
-2.402038932721023,-1.7828438058260554,2.513572134717673,,20.79293517363201
-2.622973270669315,-1.5030281495642237,2.7136811131093905,,10.846481763609734
-2.5593471347183225,-1.6037884963898728,2.7597411251234725,,10.846481763609734
-1.9562924292430652,-1.4338129899336107,3.226332405600872,,140.83478702420763
0.0144303525850178,-0.5127811930643579,3.4518785864678283,,217.5044189589938
-0.3896086061813109,-1.9484210948047116,2.1998227822260685,,117.94470020587497
-1.5576750416238427,-1.8132108016656987,2.878822616746316,,10.636147262968656
-1.619167497435882,-2.1814127777683763,2.424938632352576,,9.655306093720668
-1.372404616484542,-2.1118513331741995,2.55628624977076,,39.40027284434048
-1.5706770899292108,0.921863587130286,-1.0456422933930238,,11.379558060072615
-2.0508761328108798,-1.8713568477927056,2.475786900196072,,20.79293517363201
