PC1,PC2,PC3,Li,Predicted_Li
-1.7430606883585724,-0.6340184909469958,0.5672454288275373,,11.046845563156813
0.3335410616836539,0.6277055239571865,2.164015903855565,,148.87779032035155
1.967465401431554,0.4651853431210265,2.6998986035829304,,94.40240050603151
-1.6636189248905922,-0.7567933198255667,0.4906718513316789,,8.5662352278609
-1.0819023895162347,0.7890430088517584,1.158968542187088,,14.990718584610097
0.9909697230976776,1.101275785716533,1.4298166100079563,,32.92640640667905
0.9568649710779402,0.938095835150073,1.1813390743411616,,29.273267483391187
0.7277454169635534,1.2698819154419634,2.0024923925657925,,158.91828774109518
1.1036901002670798,0.5515372158994991,0.7089557909006451,,24.490774599381645
-0.2134296949023915,1.2089615696229357,-0.0630246873999251,,16.099238826739764
-0.0336977580246055,1.2863472136337817,-0.3360206421658448,,17.3164445159023
-0.647502634080943,0.4824313487306242,-0.1062844671522306,,9.99378605556273
0.0536908670816776,0.7409095819633299,1.4310977376818912,,29.992228957635508
0.7112709794238589,0.5524120605835514,1.648962923716896,,33.141170296815375
-0.8921822918314081,0.7954476145005386,1.2799708995135928,,14.990718584610097
-0.902206980201532,0.8335669377366783,0.995087713813436,,17.394396419685407
-1.516327152575448,0.5172272485226229,0.8698472760071679,,13.769805881910012
1.3400686983596857,0.6620885054844348,3.1997830236224134,,160.68656449189913
-1.6852805407448257,0.287040627499143,0.2820748502906894,,12.014013846153157
0.2593304754562138,0.1566041404324189,-0.2156874201232206,,14.106328619338058
0.6333582363515117,0.2062528404672778,-0.1506843354959716,,17.432305441583374
-0.4070874086807716,-0.0144903186787546,0.2405259845103945,,12.445641753516767
-0.7920335427342291,0.7818730188762308,0.1117012976473326,,14.027499690036382
1.599174271956498,-0.5000370091498679,1.3995242018145897,,24.636197973825357
0.8622452514039932,-0.1105617305218783,0.2163638250121169,,21.27904141073859
-0.1785027239398488,-0.0649997517132167,0.3651508292448438,,15.914211511742423
0.1247381030653551,-0.0247770528015335,0.2370700921114246,,15.577733557372497
0.0879003256584324,0.0145486080224047,0.3301542542401856,,18.187600353444225
-0.0105975515064939,-0.2359888893229738,0.3470549886188308,,17.87573471737433
0.0068900890815043,-0.1125837276657031,0.3903343693829365,,17.87573471737433
-0.2882280095551138,-0.1210452119844449,0.4219288740632654,,12.549152648731575
0.3283375942078908,-0.1729818893054305,0.226758136107587,,14.23943344614389
0.3211381676515712,-0.2011725396486986,0.2193126460426109,,14.23943344614389
0.7164881386460332,-0.1433035837309972,0.4485481707728295,,23.23649028692314
-0.2589216093093855,0.7445475667211209,0.2925973988572843,,17.64240336692514
-0.3175462938262781,0.437098205863048,0.0648406083175213,,14.273598445524849
0.3056222797471662,0.2093600935438985,1.6780388997422322,,25.76528275608247
0.7247979493114691,0.2194162367121312,0.6650076273760316,,25.129960851993776
-1.7845401804744938,-0.8912646481621258,1.7642366668924612,,28.296040316965204
-2.683982461672828,-0.2657588465083761,0.390489125181962,,5.691132482388117
-1.9240883544800316,-1.095296799252682,2.0852015301749183,,11.823139108839294
-2.6265522998719018,-0.2871837894738238,1.7162709317648652,,29.312475432245822
-1.849148948602468,-0.9454802398410428,2.146921084525378,,14.473999835356867
-2.284833559325876,-0.8206332349802785,1.709613850398264,,26.495164153096006
-1.375264117550545,-1.1210598907183489,1.328895499371894,,11.432201841053343
-1.5577112609681096,-1.4140152005606803,1.62387523228481,,6.728556614185855
-1.8634532987896848,-1.3473144192126272,2.2267228728531725,,8.603866795041128
2.7122593755432467,-1.4545458860542413,0.6985794839304426,,16.23948950049176
3.1957000857564557,-1.3716015194735771,0.3685130586198978,,11.879952741241413
1.6506298939031887,-0.8664217358404929,0.5192084733441098,,19.686107750622
1.4290008493211936,-1.5220189643865194,0.6768454640104827,,14.911516000722871
0.6045081929057069,-0.8860494872304876,0.5527268998072717,,16.05363118356
1.574619455763333,-0.5589996393967087,0.4530301681813982,,20.169911173207723
1.6370974979615374,-0.8411258950987629,0.804284464393821,,19.757540403329134
2.7764229606563315,-0.1709358029031626,1.1743180780099445,,21.22491797141523
3.6066896054188367,-0.8665234405563644,1.7158841208343851,,42.178736396699875
2.799034149961889,-1.6751784815820931,1.570873873345424,,18.035071863995732
2.971506210577236,-1.5531732852289395,0.834745239430669,,18.601980409814573
3.9039416316345865,-2.6513321049071483,2.8480432094795107,,72.01070958772938
4.322993584879852,-1.4105165384147234,-0.0996818954881307,,12.96908494024756
3.758471261848456,-1.0945765924233546,-0.5009957769406405,,10.565401288254265
3.1432748896775493,-2.2992102564362136,0.7556399082223751,,13.602109664410245
3.6213510023646354,-0.2296349496250529,1.5369461482902895,,25.19565960725721
1.1782869318887708,-0.3815666264105381,-0.1983072562511888,,14.596085235377334
1.5166695302667432,-0.4435287020735639,0.1110362626353787,,17.421969376433083
1.4729703052119036,0.3113629048795203,-0.6630439156100809,,18.927466331101254
2.368589250406836,-1.1247344759671454,0.1536378173924215,,15.230025741575123
1.6671679780094402,1.1969124996678726,-3.0954488549708783,,9.227775599755843
1.4903442398250253,0.9873857359917386,-2.409318854874514,,13.562158779154785
1.370088307055502,1.8471793148895503,-2.959454598761708,,15.188152050908123
-1.406933392380694,-0.2416841888243016,1.113294121527648,,7.579456231464287
9.47653079638291,4.367335903111031,-3.60243269850534,,15.161109775815882
1.6507230760052152,0.3328950106623296,-2.140203909099869,,10.218077160267384
-0.0809851009616318,0.2393261845573272,-0.3406504542237585,,15.444628730566665
0.957377725037736,0.4110249331630519,-1.6490364389464878,,16.83407619814043
-1.6619686131963127,-0.225865803456735,0.8584676287423066,,9.9831340665396
0.978997913204966,1.7452300680348352,-3.019552904749826,,19.187032545885568
0.938453578535884,0.4782059575068687,-2.390756981084345,,13.54377791804815
-3.0562686396622123,0.5774596493427864,0.2941179886032936,,8.691548069319936
-0.4925193127433929,-0.6886715435342482,-0.4188142748446947,,9.622226940738456
1.3641681188564667,2.2341847249200955,-0.6034454877691074,,20.859901052293306
-2.2683674151449558,-0.2491499922838976,0.4737027711686036,,5.392824668780639
1.35924264457502,0.5013814040429334,-2.511377579766267,,9.544897423070706
-1.1586027901989302,1.239867927237052,-1.347153230138675,,9.881588908442467
-0.4155938969176306,0.7301611992740475,-1.1615061670885112,,16.209694151541548
-0.6483564695011973,-0.0341188894881395,-0.163569323981832,,7.808507419197293
1.524955371446509,2.505180297624819,-3.1636433185774435,,14.595374430084831
1.497312470665111,0.3222626449007331,-2.5443950841355045,,9.544897423070706
-2.8318427524444387,-0.1212065359306587,0.5064606437793898,,5.097112894016434
0.2521761826573794,0.5106581350634432,-0.9135066153340772,,15.79292753089462
-0.6947581699647312,-0.2323161451133151,-0.3813802158687737,,7.808507419197293
7.957725176108125,3.285602840357068,-3.3951770632555744,,12.492330937711605
-0.0716900802008671,0.2012043697613018,-1.169175550087014,,12.514542544733164
-2.624035005931959,1.528892131888708,-0.4777438467151513,,7.3940459265449965
-2.593806028370067,0.5649531166498555,0.5230650751035085,,9.42107981996711
-0.0570743952966792,0.3199466352559714,-0.4643218767150603,,15.444628730566665
-2.335069436402848,-0.7716105608773245,0.6722232542169195,,6.355857481954422
0.9956715172505368,1.184192755890651,-2.553504693004836,,9.227775599755843
2.827052366106256,1.1569250143369616,-1.4587750299089044,,22.36046646358842
-0.3066338633942321,0.1705844753868475,-1.077505144945156,,11.716709478208623
-0.1890179271763499,1.3348637842287157,-1.8729515878276752,,13.800795221096976
0.5750550371520778,1.438810935625917,-2.510294296952761,,13.978237276563336
-3.098796778922783,1.0047972820732678,-0.6725741154213732,,6.320017919077425
-2.8937423508061686,1.4483528526635991,-0.2668056287011422,,6.789811346242807
1.4119346562133186,1.0326205569196465,-2.3662670787062265,,15.494748141696267
6.013414340377669,5.891232128056847,6.872808355605428,,159.8386125352722
-0.9699994340419084,0.2504545950875361,0.7932218597719085,,13.405382354830099
-0.4232617312552342,-0.591284017991566,1.4495126209775095,,17.74393498078123
-2.793678393308689,1.8454791608965893,1.0728224299025502,,16.236536520211086
0.9333821225414364,1.0411959226681615,-2.636819566753326,,19.4936286366737
-2.7851984314684404,0.4054392405343501,0.4623218353091515,,8.279740193197151
-2.6878669029024573,0.5259864229634613,-0.2778394370019797,,4.279494107193001
6.165636856422498,1.746620576269634,1.3562832105448126,,35.327840312822225
