IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
46688,Sedimentary,Conventional Hydrocarbon,Vaqueros,21426.0,34.42388,-119.9027,California,Santa Barbara,Ventura Basin,Pacific Coast,Luton - Bell No. 23,4083201760000.0,8819.9,,,1970-08-04,7.55,38.620000000000005,16.733,116.796,185.0,1280.0,12750.0,0.5,0.0,,39.0,6900.0,210.0,44.414,2.5381,0.0,Pacific,1.2931124378802845
46689,Sedimentary,Conventional Hydrocarbon,E Late Miocene,31199.0,33.71938,-118.11432,OffShore-California,Orange,Los Angeles Basin,Pacific Coast,Surfside 3095 No. 104,4259002690000.0,11667.0,,,1966-07-01,8.5,60.36,23.53,87.606,243.47,560.6,18720.9,2.05,0.0,,352.94,10802.88,528.452,59.32160000000001,2.6213,-0.5,Pacific,4.4553952685112925
46690,Sedimentary,Conventional Hydrocarbon,Unknown,23727.0,34.84431,-120.51243,California,Santa Barbara,Santa Maria Basin,Pacific Coast,Casmalia Fee No. 8,4083008590000.0,1380.0,2045.0,,1968-07-05,8.1,13.18,114.783,32.689,6854.64,5.07,8700.12,997.235,0.0,,228.15,7807.8,4014.969,19.148,151.38631,0.1,Pacific,9.522003698924406
46691,Sedimentary,Conventional Hydrocarbon,Refugian,37273.0,35.01,-119.01,California,Kern,San Joaquin Basin,Pacific Coast,,,10370.9,,,1970-07-28,6.6,95.54338,24.7884759,153.82,874.0,5500.0,22250.0,11.3236,0.0,,49.0,8361.0,144.0,306.54234,0.34709,-0.2,Pacific,1.6363167628597353
46692,Sedimentary,Conventional Hydrocarbon,Refugian,41020.0,35.01,-119.01,California,Kern,San Joaquin Basin,Pacific Coast,,,11265.35,,,1970-07-28,6.6,90.6267,19.8841987,161.551584,1474.0,6720.0,24200.0,32.905,0.0,,73.0,8444.0,78.0,597.38,0.18997,0.0,Pacific,2.4247288102827436
46693,Sedimentary,Conventional Hydrocarbon,Etchegoin,20188.0,35.02391,-119.24406,California,Kern,San Joaquin Basin,Pacific Coast,Como,4029392840000.0,9354.0,9392.0,,1956-02-03,7.6,42.76,11.660999999999998,75.66,372.0,337.0,11979.0,8.168000000000001,0.0,,74.0,7390.84,36.0,22.2973,0.06046,0.0,Pacific,2.3027673870685357
46695,Sedimentary,Conventional Hydrocarbon,Miocene,25911.0,35.01,-119.01,California,Kern,San Joaquin Basin,Pacific Coast,Gordon,,4756.6,,Neogene,1956-06-02,7.8,38.36,18.48955,62.42,2845.22,153.44,13754.8,27.4,302.5,,193.99,9090.22,10.96,22.341,0.15738,-0.9,Pacific,2.057333161115808
46697,Sedimentary,Conventional Hydrocarbon,Miocene,22307.0,35.01,-119.01,California,Kern,San Joaquin Basin,Pacific Coast,Ragood,,5100.0,5173.0,Neogene,1957-07-27,7.6,40.0,27.861,54.81,1169.0,189.0,12505.0,37.3,163.0,,124.0,7479.0,7.0,37.778000000000006,0.0475199999999999,-3.2,Pacific,1.7524084752688367
46698,Sedimentary,Conventional Hydrocarbon,Miocene,16070.0,35.01,-119.01,California,Kern,San Joaquin Basin,Pacific Coast,Kcl Co.,,3924.85,,Neogene,1962-04-02,7.3,24.22,13.945159999999996,46.14800000000001,718.41,791.06,9181.9,29.26,60.54,,83.75,5080.32,14.13,42.0583,2.15182,-0.4,Pacific,1.0089090608879963
46700,Sedimentary,Conventional Hydrocarbon,Reserve,23286.0,34.99,-118.96,California,Kern,San Joaquin Basin,Pacific Coast,L,,5584.5,,,1966-09-28,7.2,27.0,22.69,89.804,546.0,171.0,13630.0,12.665,0.0,,5.0,8841.0,206.569,20.377,0.6271100000000001,0.0,Pacific,1.1191080705374978
46701,Sedimentary,Conventional Hydrocarbon,Olcese,37242.0,35.01,-119.01,California,Kern,San Joaquin Basin,Pacific Coast,Kcl L Well,,7731.8,,,1966-09-28,7.45,64.0,122.965,119.838,1202.0,353.0,21547.0,15.207999999999998,0.0,,4.0,14016.0,2017.541,73.136,0.4447,0.0,Pacific,1.898229615051541
46702,Sedimentary,Conventional Hydrocarbon,Sandstone,33900.0,35.23628,-119.41282,California,Kern,San Joaquin Basin,Pacific Coast,82,4029410120000.0,4324.0,4336.0,,1967-05-15,7.09,23.5376,24.897599999999997,38.304,168.02,1354.0,20703.1,169.208,0.0,,419.02,11147.58,12.29,40.199,19.9761,0.0,Pacific,3.2476655508282923
46706,Sedimentary,Conventional Hydrocarbon,Mulinia,30461.0,35.28506,-119.3932,California,Kern,San Joaquin Basin,Pacific Coast,17-27s,4029273640000.0,3340.0,3438.0,,1966-08-23,7.19,13.169600000000004,32.279,30.479,193.18,1024.0,18914.98,148.836,0.0,,994.5,9298.04,34.75,69.905,11.2404,0.0,Pacific,3.172947054229401
46707,Sedimentary,Conventional Hydrocarbon,Unknown,18986.0,35.2,-119.4,California,Kern,San Joaquin Basin,Pacific Coast,,,3142.0,3421.0,,1948-09-18,7.2,68.7,8.11,34.949,3225.0,73.3,8160.2,12.308,0.0,,35.2,6787.7,60.3,36.169,4.09273672,3.0,Pacific,1.174059957025463
46708,Sedimentary,Conventional Hydrocarbon,Unknown,17715.0,35.28479,-119.51975,California,Kern,San Joaquin Basin,Pacific Coast,387 - 29r,4029272010000.0,6616.0,6630.0,,1949-07-12,7.86,114.48,2.89,59.574,4252.99,43.56,7147.42,162.115,0.0,,8.1,6201.19,59.77,5.276999999999999,15.605100038,0.0,Pacific,0.9365611792803027
46709,Sedimentary,Conventional Hydrocarbon,Stevens,33599.0,35.2797,-119.42645,California,Kern,San Joaquin Basin,Pacific Coast,322 - 323,4029275440000.0,6880.0,6930.0,,1949-07-15,7.95,97.11,19.270000000000003,118.5,2765.05,167.64,18048.99,2.897,0.0,,54.18,12487.2,69.51,60.231,0.14821,0.0,Pacific,1.8790089976615763
