IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
73797,Sedimentary,Conventional Hydrocarbon,Madison,383917.0,47.19934,-103.50131,North Dakota,Billings,Williston Basin,Rocky Mountains and Northern Great Plains,No. 1,33007000450000.0,9540.0,9570.0,Mississippian,1954-08-22,5.55,85.03399999999999,30.548,3489.1,349.22,29535.0,237179.87,497.3,0.0,,2976.29,114225.88,380.86,1990.3,63.71,-0.1,Williston,98.8867124868194
73798,Sedimentary,Conventional Hydrocarbon,Madison,153872.0,48.99091,-100.65061,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Skarphol #1,33009000710000.0,2980.0,2987.0,Mississippian,,6.4,16.583000000000002,90.693,96.261,258.0,3323.0,91540.0,58.859,0.0,,1238.0,54698.0,2946.0,70.2783,1.3261514399999998,0.0,Williston,6.7842188349835215
73800,Sedimentary,Conventional Hydrocarbon,Midale,402835.0,48.78157,-102.4986,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,L. M. Vallely No. 1,33013003260000.0,6506.0,6577.0,Mississippian,1960-04-01,7.3,57.625,242.992,1362.536,275.0,8730.0,245424.0,1103.9,0.0,,1631.0,146369.0,545.0,1990.5,47.958000076000005,0.0,Williston,122.34391278177125
73801,Sedimentary,Conventional Hydrocarbon,Midale,386099.0,48.78157,-102.4986,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,#1 L. M. Valley,33013003260000.0,6549.0,6553.0,Mississippian,1960-06-08,6.9,68.466,12.74,871.1600000000001,189.0,8942.0,235372.0,1301.1,0.0,,1621.0,139574.0,496.0,712.9315,13.654000075999996,0.0,Williston,25.264400455080906
73803,Sedimentary,Conventional Hydrocarbon,Madison,296263.0,48.449,-102.889,North Dakota,Williams,Williston Basin,Rocky Mountains and Northern Great Plains,Orville K. Trone A No. 1,,8131.0,8210.0,Mississippian,1953-04-01,6.3,43.51800000000001,139.848,282.911,184.0,11403.0,180846.0,58.391,0.0,,1938.0,102472.0,325.0,648.651,5.986580000000001,0.7,Williston,28.417022411845863
73804,Sedimentary,Conventional Hydrocarbon,Madison,296442.0,48.499,-102.889,North Dakota,Williams,Williston Basin,Rocky Mountains and Northern Great Plains,Clifford Rice No. 1,,8364.0,8386.0,Mississippian,1953-04-01,6.3,58.592000000000006,55.50599999999999,672.1110000000001,292.0,11703.0,180846.0,11.476,0.0,,863.0,102471.0,267.0,1255.28,5.5158000000000005,0.0,Williston,60.115491057949214
73805,Sedimentary,Conventional Hydrocarbon,Unknown,294000.0,46.891,-102.851,North Dakota,Stark,Williston Basin,Rocky Mountains and Northern Great Plains,J. J. Kadramas #1,,8690.0,8737.0,,1958-01-01,5.8,28.765,18.572640000153,760.162,126.0,16900.0,181000.0,162.547,0.0,,2170.0,94000.0,698.0,243.56900000000005,23.880900114000003,-0.1,Williston,20.792276510093004
73806,Sedimentary,Conventional Hydrocarbon,Unknown,61500.0,46.891,-102.851,North Dakota,Stark,Williston Basin,Rocky Mountains and Northern Great Plains,J. J. Kadrmas #1,,8690.0,8737.0,,1958-01-01,7.2,37.11,1103.03,360.014,756.0,2700.0,33100.0,19.9,0.0,,303.0,20200.0,4520.0,1291.1799999999998,0.13051,-0.1,Williston,128.49755075813218
73807,Sedimentary,Conventional Hydrocarbon,Unknown,76800.0,46.891,-102.851,North Dakota,Stark,Williston Basin,Rocky Mountains and Northern Great Plains,J. J. Kadrmas #1,,8690.0,8737.0,,1958-01-01,7.2,27.22,627.868,619.914,692.0,3700.0,43200.0,23.541,0.0,,364.0,25100.0,3820.0,565.4469999999999,0.2759999999999999,-0.1,Williston,36.178243994466776
73808,Sedimentary,Conventional Hydrocarbon,Madison,313000.0,48.882,-102.573,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,S. Reistad #2,,6263.0,6309.0,Mississippian,1959-11-29,6.1,32.29600000000001,295.059,290.343,207.0,7200.0,192000.0,24.151,0.0,,1950.0,111000.0,715.0,511.4710000000001,6.089580000000001,-0.8,Williston,27.438407218137485
73809,Sedimentary,Conventional Hydrocarbon,Nesson,106000.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Arthur Martin #1,,6200.0,,Jurassic,1958-12-08,6.5,62.212,29.821,319.838,156.0,5100.0,64800.0,19.413000000000004,0.0,,547.0,35400.0,395.0,341.424,2.4577,0.0,Williston,11.894128692239185
73810,Sedimentary,Conventional Hydrocarbon,Nesson,310000.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Foey Bly #1,,6200.0,,Jurassic,1958-12-08,6.5,16.509,146.93099999999998,212.55,204.0,7000.0,189000.0,9.734,0.0,,1280.0,112000.0,459.0,482.183,6.0221,-0.2,Williston,15.565195302928245
73811,Sedimentary,Conventional Hydrocarbon,Nesson,300000.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Bywater #1,,6200.0,,Jurassic,1958-12-01,6.5,46.912,47.282171000000005,319.044,198.0,7700.0,183000.0,29.367,0.0,,1400.0,107000.0,434.0,580.933,5.935920000000001,-0.2,Williston,15.476019871666994
73812,Sedimentary,Conventional Hydrocarbon,Nesson,197000.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Joey Bly #1,,6210.0,6236.0,Jurassic,1958-08-31,6.9,18.594,87.62899999999999,183.25100000000003,126.0,4700.0,120000.0,516.2830000000001,0.0,,730.0,71400.0,576.0,120.24999999999996,87.71200000000002,0.0,Williston,21.265485584469545
73813,Sedimentary,Conventional Hydrocarbon,Midale,215900.0,48.7909937146,-102.518294726,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,No. 1 J. Dewing,,6051.0,6068.0,Mississippian,1959-04-26,7.0,13.523999999999996,27.51600000000001,115.871,366.0,2500.0,129000.0,603.16,0.0,,608.0,81000.0,2440.0,69.16199999999999,184.7600000191,0.0,Williston,1.6483366117838665
73814,Sedimentary,Conventional Hydrocarbon,Nesson,314800.0,48.882,-102.573,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Joey Bly #1,,6256.0,6293.0,Jurassic,1958-09-07,2.0,37.653,70.38899999999998,301.742,214.9,8800.0,192000.0,21.739,0.0,,1220.0,112300.0,450.0,609.374,6.1149,0.0,Williston,16.494755478856074
73815,Sedimentary,Conventional Hydrocarbon,Madison,326000.0,46.891,-102.851,North Dakota,Stark,Williston Basin,Rocky Mountains and Northern Great Plains,Kalanek Well #1,,8700.0,,Mississippian,1958-08-30,5.2,38.746,36.445,748.72,138.0,21500.0,201000.0,91.325,0.0,,2610.0,101000.0,164.0,503.565,7.105,0.1,Williston,20.07833829847613
73816,Sedimentary,Conventional Hydrocarbon,Sanish,112294.0,47.992,-102.776,North Dakota,McKenzie,Williston Basin,Rocky Mountains and Northern Great Plains,New Year Many Ribs Well No. 1,,7430.5,,,1964-05-06,6.4,53.338,25.455,173.86100000000002,170.61,7511.0,68886.6,346.224,0.0,,549.38,35108.56,79.4,174.77,116.854,0.0,Williston,5.8403547795008555
73817,Sedimentary,Conventional Hydrocarbon,Silurian,353878.0,47.992,-102.776,North Dakota,McKenzie,Williston Basin,Rocky Mountains and Northern Great Plains,Amerada Unit B Well No. 1,,12916.3,,Silurian,1965-08-23,5.8,171.959,101.527,1615.7076416,81.94,27715.0,218105.0,402.216,0.0,,1928.0,105896.61,79.53,3563.2,98.0,-0.1,Williston,199.93341144356282
73818,Sedimentary,Conventional Hydrocarbon,Dakota,16016.0,48.867,-102.504,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Lignite Unit Source Well 501,,3833.7,,Cretaceous,1969-02-12,7.7,15.26,15.896,36.624,1210.0,32.0,7870.0,25.0,0.0,,7.0,5957.0,940.0,7.613999999999999,1.04801,0.0,Williston,3.0545846250390722
73819,Sedimentary,Conventional Hydrocarbon,Madison,313001.0,48.867,-102.504,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Lignite Unit Well No. 31,,8402.7,,Mississippian,1969-02-12,6.1,56.273,180.906,348.305,178.0,8320.0,191000.0,35.895,0.0,,1610.0,111493.0,400.0,577.9050000000001,6.186580000000001,0.0,Williston,20.38232552888971
73820,Sedimentary,Conventional Hydrocarbon,Midale,312200.0,48.2217407689,-101.541800339,North Dakota,Ward,Williston Basin,Rocky Mountains and Northern Great Plains,No. 1 Crider,,6161.0,6202.0,Mississippian,1958-07-01,6.5,17.505999999999997,48.25655,190.134,180.0,4200.0,189000.0,12.759,0.0,,730.0,117000.0,1150.0,150.219,6.714699999999999,0.0,Williston,9.763731913616397
73821,Sedimentary,Conventional Hydrocarbon,Red River,67260.0,46.31123,-103.95527,North Dakota,Slope,Williston Basin,Rocky Mountains and Northern Great Plains,1,33087000050000.0,9164.0,9201.0,Ordovician,1963-06-17,6.85,36.9902,626.494,259.9,315.73,2420.0,39905.47,35.56999999999999,0.0,,354.28,23117.81,1146.2,345.5679999999999,0.8105,0.0,Williston,34.29087023261205
73822,Sedimentary,Conventional Hydrocarbon,Red River,119458.0,46.00055,-103.69728,North Dakota,Bowman,Williston Basin,Rocky Mountains and Northern Great Plains,1 State,33011000010000.0,9400.0,9460.0,Ordovician,,5.3,33.73100000000001,314.384,175.666,539.0,5018.0,71038.04,18.535,0.0,,875.34,39951.76,2310.15,194.293,0.7481999999999999,0.0,Williston,21.038217717228434
73823,Sedimentary,Conventional Hydrocarbon,Madison,336201.0,48.3708,-102.89586,North Dakota,Williams,Williston Basin,Rocky Mountains and Northern Great Plains,1 Larson A Lease Tract 1,33105000830000.0,8374.0,8390.0,Mississippian,,5.5,31.26,160.72599999999997,264.87,876.9,16210.0,206047.8,536.984,0.0,,2611.74,110549.84,348.39,790.1905,88.140000076,0.0,Williston,20.919454718615793
73824,Sedimentary,Conventional Hydrocarbon,Mission Canyon,314793.0,47.08766,-102.72075,North Dakota,Dunn,Williston Basin,Rocky Mountains and Northern Great Plains,Kadrmas #a-1,33025004160000.0,9210.0,9272.0,Mississippian,1979-10-03,5.5,53.04600000000001,192.899,745.044,224.0,22500.0,194000.0,67.9,0.0,,2780.0,94949.0,340.0,519.5060000000001,5.775,0.0,Williston,26.246559784724997
73825,Sedimentary,Conventional Hydrocarbon,Duperow,335530.0,47.39903,-102.68603,North Dakota,Dunn,Williston Basin,Rocky Mountains and Northern Great Plains,Bice #1,33025001370000.0,11250.0,11372.0,Devonian,1979-09-02,8.7,73.657,77.264,1638.3076416,249.614,28300.0,204000.0,407.042,0.0,,976.0,99744.0,410.0,1693.5,111.7,0.6,Williston,47.05007477638089
73826,Sedimentary,Conventional Hydrocarbon,Duperow,298641.0,47.41306,-102.71814,North Dakota,Dunn,Williston Basin,Rocky Mountains and Northern Great Plains,Muggli #1,33025001050000.0,11291.0,11362.0,Devonian,1978-01-20,8.0,47.916,347.79200000000003,763.28,220.0,4800.0,180000.0,16.9,0.0,,12.0,112009.0,1600.0,367.103,8.693,0.0,Williston,37.1244218349193
73827,Sedimentary,Conventional Hydrocarbon,Mississippian,320052.0,47.00974,-102.88492,North Dakota,Dunn,Williston Basin,Rocky Mountains and Northern Great Plains,1 Hibl,33025000520000.0,9275.0,9425.0,Mississippian,1974-04-09,,158.274,19.6,975.104,183.0,18426.0,195000.0,43.8,5248.0,,1812.0,99041.0,435.0,1062.1,5.251,0.0,Williston,62.314753052958814
73828,Sedimentary,Conventional Hydrocarbon,Mississippian,316371.0,47.00974,-102.88492,North Dakota,Dunn,Williston Basin,Rocky Mountains and Northern Great Plains,1 Hibl,33025000520000.0,8101.0,8231.0,Mississippian,1974-04-09,,63.63806999999999,95.65099999999998,455.476,24.0,13446.0,193000.0,88.345,2588.0,,1359.0,105726.0,240.0,661.742,54.6,0.0,Williston,30.811424899516812
73829,Sedimentary,Conventional Hydrocarbon,Unknown,320526.0,47.41298,-102.70718,North Dakota,Dunn,Williston Basin,Rocky Mountains and Northern Great Plains,Grant Carlson #1,33025000620000.0,10687.0,10800.0,,1976-11-17,4.8,152.42000000000002,27.261000000000003,1018.2,16.0,30000.0,198000.0,247.532,6870.0,,2100.0,83250.0,290.0,1423.6,43.144,-1.1,Williston,88.76015669264568
73830,Sedimentary,Conventional Hydrocarbon,Red River,299317.0,47.41298,-102.70718,North Dakota,Dunn,Williston Basin,Rocky Mountains and Northern Great Plains,Grant Carlson #1,33025000620000.0,13547.0,13657.0,Ordovician,1976-12-15,5.6,268.8,187.647,1317.2,647.0,28100.0,185000.0,984.716,4400.0,,2980.0,78000.0,190.0,2413.1,71.378,-0.8,Williston,166.6686486943711
73831,Sedimentary,Conventional Hydrocarbon,Tyler,303109.0,47.16001,-102.77904,North Dakota,Dunn,Williston Basin,Rocky Mountains and Northern Great Plains,Heiser #1,33025000440000.0,7967.0,7993.0,Pennsylvanian,1972-02-03,5.9,41.92099999999999,94.419,338.519,132.0,9560.0,185000.0,56.9,1200.0,,1120.0,105827.0,270.0,629.806,8.229199999999999,-0.2,Williston,30.6264947418547
73832,Sedimentary,Conventional Hydrocarbon,Tyler,293496.0,47.16001,-102.77904,North Dakota,Dunn,Williston Basin,Rocky Mountains and Northern Great Plains,Heiser #1,33025000440000.0,7838.0,7926.0,Pennsylvanian,1972-02-01,5.9,43.958,203.075,434.031,144.0,10000.0,179000.0,20.945000000000004,1053.0,,1170.0,101609.0,520.0,577.007,7.78922,-0.2,Williston,26.45111135996202
