IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
76868,Sedimentary,Conventional Hydrocarbon,Unknown,212739.0,34.749,-97.261,Oklahoma,Garvin,Southern Oklahoma,Midcontinent,Pure Oil Cashian - Teter #1,,4045.0,4115.0,,,,10.28907,76.81300000000002,356.098,134.11,10823.0,130732.0,142.096,0.0,,2718.32,67621.13,710.01,163.15599999999998,11.022000037999998,0.0,Oklahoma Platform,4.30027503093726
76869,Sedimentary,Conventional Hydrocarbon,Unknown,145376.0,34.749,-97.261,Oklahoma,Garvin,Southern Oklahoma,Midcontinent,Pure Oil Tetr. #3,,3170.0,4037.0,,,,11.6996,168.76800000000003,183.278,51.47,5792.0,89822.85,24.46,0.0,,2157.15,47552.57,1679.2869999999998,134.7584,16.630000000000003,0.0,Oklahoma Platform,13.08473848303759
76873,Sedimentary,Conventional Hydrocarbon,Bromide,115011.0,34.788,-98.319,Oklahoma,Comanche,Southern Oklahoma,Midcontinent,Denver P. R. #1 Hayes,,2383.0,2390.0,Ordovician,,,12.566000000000004,22.491,200.577,148.1,4661.0,70778.48,185.036575,0.0,,1359.9,38049.04,4.32,237.5,18.847400038,0.0,Oklahoma Platform,1.448597458345687
76874,Sedimentary,Conventional Hydrocarbon,Bromide,128231.0,34.804,-98.312,Oklahoma,Comanche,Southern Oklahoma,Midcontinent,Texas Co. #1 Reich,,1316.0,1337.0,Ordovician,,,22.293000000000003,88.37700000000001,255.087,107.54,6437.0,79235.42,21.98,0.0,,1792.96,40655.85,2.07,352.125,0.7952648800000001,0.0,Oklahoma Platform,7.922975036657397
76875,Sedimentary,Conventional Hydrocarbon,Granite Wash,102398.0,34.8446,-99.4429,Oklahoma,Greer,Anadarko Basin,Midcontinent,Gled #1 A. Luker,,1340.0,,Pennsylvanian,,,8.0479,181.9447,152.36,59.0,5352.0,61494.0,26.784,0.0,,1942.0,31206.0,2345.0,192.897,20.9511,0.0,Oklahoma Platform,12.736283717500113
76876,Sedimentary,Conventional Hydrocarbon,Keyes,84075.0,34.7725,-96.4647,Oklahoma,Pontotoc,Arkoma Basin,Midcontinent,Big Chief No. 1 Wiggins,,4823.0,4827.0,,,,30.654000000000003,711.2679999999999,299.9,217.06,4731.0,50540.0,33.175,0.0,,1052.3,26119.07,1415.12,329.747,1.64045144,0.0,Oklahoma Platform,13.407121040995879
76877,Sedimentary,Conventional Hydrocarbon,Unknown,254944.0,34.8760825436,-95.2503883516,Oklahoma,Latimer,Arkoma Basin,Midcontinent,Gulf No. 1 Lloyd,,2465.0,2625.0,,,,18.203,66.30645,310.674,119.18,8796.0,154916.28,685.313,0.0,,2351.59,86881.7,1879.44,134.302,110.651000076,0.0,Oklahoma Platform,1.3924002644034932
76882,Sedimentary,Conventional Hydrocarbon,Brundidge,127277.0,34.698,-97.14,Oklahoma,Garvin,Southern Oklahoma,Midcontinent,,,2961.0,2992.0,,,,26.4844,536.13,270.848,397.0,4450.0,78400.0,31.736,0.0,,2130.0,41900.0,1016.9,303.883,0.963,0.0,Oklahoma Platform,14.798242774068619
76883,Sedimentary,Conventional Hydrocarbon,Burns,104902.0,34.698,-97.14,Oklahoma,Garvin,Southern Oklahoma,Midcontinent,,,2961.0,2992.0,,,,31.531,53.12800000000001,173.525,61.0,4230.0,64900.0,28.567,0.0,,1890.0,33700.0,121.0,277.49800000000005,0.66995672,0.0,Oklahoma Platform,7.277701263048735
76884,Sedimentary,Conventional Hydrocarbon,Bromide,32996.0,34.698,-97.14,Oklahoma,Garvin,Southern Oklahoma,Midcontinent,,,3013.0,3048.0,Ordovician,,,26.695,33.755,62.92475,924.0,709.0,19500.0,9.749,0.0,,363.0,11500.0,307.87,52.622,0.3102,0.0,Oklahoma Platform,4.028237409233727
