IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
4241,Sedimentary,Conventional Hydrocarbon,Cypress,127669.0,39.123,-88.834,Illinois,Fayette,Illinois Basin,Eastern,,,1459.0,1490.0,Mississippian,,,6.0,117.0924,215.312,50.0,4153.0,76858.0,14.0,0.0,,1560.0,42579.0,980.0,210.388,29.59,0.0,Illinois,6.034775200468391
4242,Sedimentary,Conventional Hydrocarbon,Cypress,126724.0,39.093,-88.852,Illinois,Fayette,Illinois Basin,Eastern,,,1539.0,1594.0,Mississippian,,7.3,30.979000000000003,68.015,229.303,66.0,4199.0,75923.0,10.04,0.0,,1591.0,41596.0,168.0,307.836,0.5597000000000001,0.1,Illinois,6.437751736239906
4243,Sedimentary,Conventional Hydrocarbon,Cypress,127296.0,39.093,-88.834,Illinois,Fayette,Illinois Basin,Eastern,,,1582.0,1612.0,Mississippian,,7.3,6.493,25.524,354.69500000000005,48.0,4294.0,77516.0,42.492,0.0,,1645.0,42270.0,87.0,337.037,29.002,0.0,Illinois,7.300537750562975
4244,Sedimentary,Conventional Hydrocarbon,Cypress,121389.0,39.18,-88.815,Illinois,Fayette,Illinois Basin,Eastern,,,1531.0,1556.0,Mississippian,,,9.63,263.029,134.068,31.0,4240.0,72987.0,6.8,0.0,,1336.0,40359.0,929.0,355.75,29.32,0.0,Illinois,5.144108249763904
4245,Sedimentary,Conventional Hydrocarbon,Pennsylvanian,42520.0,39.064,-87.843,Illinois,Crawford,Illinois Basin,Eastern,,,940.0,980.0,Pennsylvanian,,6.5,9.797,136.24460000000002,51.7,300.0,579.0,24814.0,198.0,0.0,,291.0,14981.0,2301.894,48.6426,75.12400007599999,0.0,Illinois,1.5032915382888357
4248,Sedimentary,Conventional Hydrocarbon,Cypress,155277.0,38.003,-88.734,Illinois,Franklin,Illinois Basin,Eastern,,,2832.0,2848.0,Mississippian,,,14.858,65.717,151.154,171.0,4543.0,92539.0,28.832,0.0,,1362.0,52495.0,419.0,270.943,1.85605144,0.0,Illinois,6.453325699081771
4249,Sedimentary,Conventional Hydrocarbon,Cypress,152047.0,37.914,-88.772,Illinois,Franklin,Illinois Basin,Eastern,,,2745.0,2757.0,Mississippian,,5.1,31.487000000000005,92.006,197.697,10.0,4817.0,91048.0,74.0,0.0,,1414.0,50850.0,8.0,137.23,1.16259692,0.0,Illinois,6.52963110659484
4253,Sedimentary,Conventional Hydrocarbon,Cypress,111310.0,37.828,-88.094,Illinois,Gallatin,Illinois Basin,Eastern,,,2423.0,2447.0,Mississippian,,6.8,19.0712,122.44,63.49499999999999,414.0,2418.0,63287.0,37.514,0.0,,927.0,38622.0,4116.0,50.713,0.5856999999999999,0.0,Illinois,1.932065995110355
4254,Sedimentary,Conventional Hydrocarbon,Cypress,143193.0,38.031,-88.475,Illinois,Hamilton,Illinois Basin,Eastern,,,2714.0,2746.0,Mississippian,,,36.181,79.205,145.084,151.0,4894.0,87245.0,7.8,0.0,,1241.0,48875.0,570.0,230.327,0.609,-0.1,Illinois,5.576240637844449
4256,Sedimentary,Conventional Hydrocarbon,Pennsylvanian,54005.0,39.608,-87.843,Illinois,Edgar,Illinois Basin,Eastern,,,422.0,457.0,Pennsylvanian,,7.3,18.436,207.787,135.522,357.0,986.0,31376.0,9.803,0.0,,471.0,18739.0,602.0,280.016,0.7555999999999999,0.0,Illinois,3.5685065962206766
