IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
47845,Sedimentary,Conventional Hydrocarbon,Mississippian,113349.0,38.45919,-102.4202,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,2 ; Hc Wear - 3,5061060930000.0,4826.0,4859.0,Mississippian,1970-08-27,6.5,39.190000000000005,6277.599799999999,1322.4,403.0,31000.0,70000.0,635.3910000000001,230.0,,2614.9880000000003,10510.0,1411.0,3258.55,8.628,0.0,Great Plains,3.94103639971119
47846,Sedimentary,Conventional Hydrocarbon,Mississippian,48618.0,38.45919,-102.4202,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,2 ; Hc Wear - 3,5061060930000.0,4867.0,4897.0,Mississippian,1970-08-27,6.5,24.5761,565.4,399.253,268.0,10500.0,29000.0,40.2641,170.0,,305.0,6934.0,1577.0,536.5939999999999,2.4095,0.0,Great Plains,5.65204068250436
47847,Sedimentary,Conventional Hydrocarbon,Missouri,24592.0,38.57654,-102.79922,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,# 1 Kiowa State,5061050770000.0,3709.0,3750.0,,1957-09-03,7.2,21.759,177.9598,56.50300000000001,499.0,377.0,7940.0,11.826,0.0,,161.0,8245.0,7624.0,55.916,2.6722,0.0,Great Plains,8.859294032754264
47911,Sedimentary,Conventional Hydrocarbon,Lansing,16823.0,38.45279,-102.42837,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,1 Wear,5061060760000.0,3888.0,3901.0,Pennsylvanian,1968-11-11,8.8,18.013370000000002,89.11036,35.606,427.0,298.0,5400.0,16.628999999999998,56.0,,111.0,5596.0,5094.0,19.539,1.0187,0.7,Great Plains,1.8403462586989463
47912,Sedimentary,Conventional Hydrocarbon,Lansing,17289.0,38.45279,-102.42837,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,1 Wear,5061060760000.0,3888.0,3901.0,Pennsylvanian,1968-11-11,8.5,16.3384,89.11036,37.706,537.0,298.0,5400.0,17.084999999999997,50.0,,111.0,5645.0,5140.0,19.102,0.9569,0.5,Great Plains,1.8403462586989463
47913,Sedimentary,Conventional Hydrocarbon,Virgil,19061.0,38.45279,-102.42837,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,1 Wear,5061060760000.0,3590.0,3630.0,,1968-11-11,8.5,22.32517,125.706,57.17,830.0,352.0,5500.0,53.94500000000001,66.0,,166.0,6192.0,6304.0,33.349000000000004,4.156899999999999,0.4,Great Plains,3.276549408110056
47914,Sedimentary,Conventional Hydrocarbon,Virgil,18308.0,38.45279,-102.42837,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,1 Wear,5061060760000.0,3590.0,3630.0,,1968-11-11,8.4,19.03417,125.1678,53.57000000000001,793.0,325.0,5100.0,23.884,54.0,,174.0,5920.0,6296.0,40.253,4.4173,0.3,Great Plains,3.2329622085875096
47915,Sedimentary,Conventional Hydrocarbon,Mississippian,46252.0,38.45279,-102.42837,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,Hc Wear No. 1,5061060760000.0,4837.0,,Mississippian,1969-05-27,6.2,9.2441,149.83499999999998,166.678,195.0,8362.0,27800.0,30.651,260.0,,630.0,7789.0,1315.0,121.8251,3.01,0.0,Great Plains,8.34048384793828
48031,Sedimentary,Conventional Hydrocarbon,Lakota,12815.0,40.76091,-106.28797,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,1 Brownlee,5057050710000.0,9142.0,9218.0,Cretaceous,1961-01-19,7.0,63.749,2.6148199999999995,37.256,2774.0,677.0,6413.0,144.121,0.0,,324.0,3885.0,150.0,24.697468,36.2547,0.0,Great Plains,4.704077751986099
48050,Sedimentary,Conventional Hydrocarbon,Muddy,10910.0,40.73233,-106.1419,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,1 Suddith-federal,5057050380000.0,5416.0,5448.0,Cretaceous,1961-06-14,8.5,65.79400000000001,6.845000000000001,21.553000000000004,6808.0,70.0,2000.0,6.593999999999999,0.0,,23.0,4363.0,765.0,8.543000000000001,2.7869,3.0,Great Plains,4.624122342880027
48326,Sedimentary,Conventional Hydrocarbon,Mississippian,18052.0,38.45641,-102.44285,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,1 Tallman,5061060260000.0,4746.0,4774.0,Mississippian,1968-11-11,7.7,18.3145,3.166579,62.073,427.0,1924.0,10450.0,9.648,133.0,,284.0,4708.0,1243.0,30.629700000000003,0.6029100000000001,0.0,Great Plains,4.803178844549445
48365,Sedimentary,Conventional Hydrocarbon,Osage,10458.0,38.77435,-102.39475,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,33-1 Baughman,5017060740000.0,5389.0,5893.0,,1970-01-26,7.0,35.2,1.89978,41.462,256.0,625.0,4950.0,14.737,120.0,,134.0,2989.0,1514.0,17.8315,2.3786,0.0,Great Plains,5.0102783569978095
48366,Sedimentary,Conventional Hydrocarbon,Topeka,27128.0,38.77435,-102.39475,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,33-1 Baughman,5017060740000.0,4170.0,4194.0,,1970-01-26,7.7,19.359,37.22474,65.189,671.0,605.0,12800.0,469.732,180.0,,265.0,9171.0,4016.0,26.922999999999995,45.03500000000001,0.0,Great Plains,3.8883824440102654
48367,Sedimentary,Conventional Hydrocarbon,Des Moines,19053.0,38.77435,-102.39475,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,33-1 Baughman,5017060740000.0,4270.0,4294.0,,1970-01-26,7.6,20.24697,10.853909999999996,39.473,732.0,450.0,8000.0,14.442000000000002,110.0,,168.0,6311.0,3654.0,17.934500000000003,0.8951999999999998,0.0,Great Plains,3.6657982333254524
48374,Sedimentary,Conventional Hydrocarbon,Spergen,63556.0,38.90964,-102.60763,Colorado,Cheyenne,Las Animas Arch,Rocky Mountains and Northern Great Plains,Shannon - Uprr 19-1,5017050120000.0,5532.0,5571.0,,1967-09-06,6.6,18.624,77.813,202.312,451.0,5346.0,39000.0,36.377,12.0,,1676.0,16520.0,780.0,115.728,0.26013,0.0,Great Plains,3.235793139708038
48474,Sedimentary,Conventional Hydrocarbon,Mississippian,47540.0,40.7703,-106.25057,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,2 ; Hc Wear - 3,5057050940000.0,4901.0,4971.0,Mississippian,1970-08-27,6.5,10.176569999695,230.1031,150.956416,439.0,7500.0,28000.0,404.2654,270.0,,305.0,9713.0,1536.0,350.658,151.447,0.0,Great Plains,7.8005134107538305
48476,Sedimentary,Conventional Hydrocarbon,Dakota,13909.0,40.7629,-106.23867,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Unit 36,5057050740000.0,6262.0,6302.0,Cretaceous,1968-11-06,8.1,70.025,5.2090000000000005,25.288,13298.0,66.6,1080.0,195.247575,120.0,,41.0,5745.0,374.0,10.567,15.038887679999998,0.0,Great Plains,4.49398486315876
48477,Sedimentary,Conventional Hydrocarbon,Lakota,13516.0,40.76608,-106.23864,Colorado,Jackson,Park Basins,Rocky Mountains and Northern Great Plains,Unit 25,5057050800000.0,6013.0,6035.0,Cretaceous,1968-11-06,8.2,54.187,6.5881,22.672,12566.0,26.58782,700.0,158.17,119.0,,35.0,5514.0,959.0,7.294,24.168800038000004,0.0,Great Plains,4.617366612530675
48605,Sedimentary,Conventional Hydrocarbon,Dakota,23403.0,37.73517,-105.2401,Colorado,Huerfano,Raton Basin - Sierra Grande Uplift,Rocky Mountains and Northern Great Plains,1 Cisneros,5055060050000.0,3750.0,,Cretaceous,1970-06-05,8.5,67.502,88.6395,275.77,3170.0,48.0,9500.0,56.575,117.0,,88.0,8176.0,2100.0,121.6498,4.31299,0.6,Great Plains,6.318828362970605
48866,Sedimentary,Conventional Hydrocarbon,Topeka,138766.0,38.34464,-102.23699,Colorado,Kiowa,Las Animas Arch,Rocky Mountains and Northern Great Plains,1 Preisser Ranch Unit,5061050370000.0,3838.0,3897.0,,,7.5,66.191309999847,352.532,318.89,164.74,1712.0,79315.7,2876.5,0.0,,74.19,52043.97,5455.0,586.2349999999999,7.681,0.0,Great Plains,3.923081937106597
