PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,Li
-3.7999327788372734,0.5536336612616828,1.1981850113212604,-2.3875665278931355,-0.3794471506255188,0.9621814061596461,-0.39015385960732685,-2.471334399884286,0.08387183651391154,0.7279312451562793,1.0541603903973378,0.011077382165973395,-0.41681429561761346,-0.007196787199051485,-0.053257468831043,4.731
-4.029122979863144,-0.34822441984926616,0.008627664328880775,-0.3235154372680562,0.06544872807671913,-0.16163291531598578,0.8640973402569732,-0.831595613628653,0.23523736997161995,-0.03341444064978141,-0.12645772946011646,-0.010403052926156637,-0.06173717440856872,0.003311513117579328,-0.029399661970938722,3.631
-0.273191802205629,0.3459922997284317,-0.19342974412381667,1.0546400396293731,1.0171478942945318,-0.6947690167941525,0.9543507239424769,-0.727425394186749,-0.411217414009441,0.18523986030909562,0.0753161678120534,0.39793003046694897,-0.6391282271553187,0.02224882685186796,-0.0037368782745713096,8.0
1.2449991694882965,0.28119614954416433,0.6995893874865426,-0.4410808646344938,5.127730295857893,-0.6593981243793946,0.3048414935998157,-0.4538876422590749,-0.2277378383298459,0.5141679116366892,-0.5483751120884724,-0.3339320853884808,0.26989582531313605,-0.0019221177384482137,-0.003794242567458607,38.0
0.40982287549022034,0.5834817560646087,-0.23172903494144478,0.6504871387449084,2.2772559895128,-0.7084749568154727,0.5878078199765492,-0.879914938682737,-0.12065838391385621,0.4886419409353453,-0.49442615106023774,-0.647761033968204,0.39946191955552696,-0.01640543037138552,-0.021378242485081196,11.5
-0.6885264708767894,-0.17842674802881855,-0.26396925368917845,0.9463198431354031,1.0916517641634491,-0.82000240152532,0.7391289980555412,-0.6097676675928305,0.14399620684996517,0.032043492223107976,-0.41318730423506206,0.029554471814804844,-0.18978262085964756,0.020322478643654735,-0.0005509146455339218,6.0
0.48861255898062733,-0.027644554864860452,0.3897805353933323,0.07153159670164841,3.886740516124749,-0.6980251957228645,0.5232178127840643,-0.3344187781875117,-0.14368203676679372,0.3359026577052119,-0.5103177123896875,-0.08340729987623303,0.13665244316326466,0.025379144303247586,-0.07384093592419323,27.0
-0.5629491469611212,-0.06588317454013916,-0.30352370578210314,0.8620027695586556,1.4020889620493826,-0.747703746315223,0.7930788501532151,-0.6384843506886301,0.11757623720264049,0.07822382196852612,-0.497935376968366,-0.07968799987812158,-0.05383470010142348,0.010742541648800227,-0.01893960537840464,7.1
-1.9855626235654775,-0.3928948049264495,-0.0036364346737426754,-0.4390686351394499,-0.14525927370980218,-0.7520605043993481,0.5113935949554858,-0.32997215216933734,0.3218989964213628,0.16769516640125443,0.019515645548032857,0.07502441316713407,0.1985166728978658,-0.0024404475747973877,0.0028018197079531467,
-1.4342790793871794,0.6057366697902232,1.0405702725388237,-1.112943744713708,-0.3554933131411075,1.4013628444017336,0.17961745859672035,-1.2220254579494347,-0.6353240418971433,0.6207404054673329,0.14646060777798128,-0.011488767618536821,0.2894325119458124,-0.011765974121441116,0.004458759049743084,
-2.8965426811035155,1.3051533381329095,0.44796516570214845,-0.9108946610338177,-0.12804537257868576,0.9506584046031508,-1.3896460492918183,-1.3120568475017158,0.37617160026586444,0.18799342060405946,0.29663519456157,0.07118295192557067,-0.42048803968858967,-0.004364476106090989,0.00502235461064906,
-1.8778866139193342,0.7998324135908941,0.37403721513702926,-0.1992124286819724,-0.10594415829104827,0.1389084453448623,-1.5176380017350928,-0.3006740144352624,0.15287686490235242,0.14232767830356755,0.28674030705049003,-0.0723789171262359,0.11885684935776075,-0.008246660893531592,0.005269807606983836,
