IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
94243,Sedimentary,Conventional Hydrocarbon,Unknown,83828.0,33.1774881425,-99.2123491559,Texas,Throckmorton,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Reynolds Land & Cattle Company #1,,4300.0,,,1955-11-23,6.62,16.582,101.725,115.99,157.36,4258.0,51585.2,64.42,0.0,,887.12,26941.11,2323.442,145.108,2.7142,0.0,Fort Worth,290.7447509765625
94320,Sedimentary,Conventional Hydrocarbon,Dolomite,43475.0,31.7732074362,-99.4536349448,Texas,Coleman,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Andrew Johnson #1,,4359.0,4374.0,,1956-05-06,6.96,17.194,24.367,63.71500000000001,476.8,1020.0,26023.05,18.449,0.0,,260.54,15488.19,205.96,85.85900000000001,1.3965799999999997,0.0,Fort Worth,292.0765380859375
94461,Sedimentary,Conventional Hydrocarbon,Grayburg,166639.0,32.30146,-99.890121,Texas,Taylor,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,L. Cartwright #3,,4609.0,4614.0,Permian,1956-06-13,5.0,42.5,29.29,843.8248639999999,73.148,16398.0,103518.37,56.78,0.0,,2499.58,43795.59,427.55,171.921,1.246,0.0,Fort Worth,-645.3753662109375
94776,Sedimentary,Conventional Hydrocarbon,Capps,154570.0,32.3014604772,-99.8901209669,Texas,Taylor,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Braume Lease,,3049.0,,,1961-01-16,6.0,44.398,38.501,576.7529711999999,67.0,12400.0,96000.0,82.937,0.0,,3160.0,42340.0,600.0,257.84399999999994,2.4520000000000004,0.0,Fort Worth,-233.91343688964844
94777,Sedimentary,Conventional Hydrocarbon,Capps,136800.0,32.3014604772,-99.8901209669,Texas,Taylor,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,R. C. Brown #1,,3513.6,,,1957-08-12,4.2,26.609,73.45500000000001,900.8084,24.0,19000.0,86000.0,82.72599999999998,0.0,,3340.0,27700.0,740.0,178.46800000000002,1.1683,-0.3,Fort Worth,-1205.4412841796875
94778,Sedimentary,Conventional Hydrocarbon,Capps,124400.0,32.3014604772,-99.8901209669,Texas,Taylor,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Mcghee #1,,4442.0,4448.0,,1957-07-30,5.8,15.726,651.318,720.848,132.0,15000.0,77000.0,761.7529999999999,0.0,,1700.0,29900.0,696.0,692.7810000000001,70.038,0.0,Fort Worth,-709.5965576171875
95385,Sedimentary,Conventional Hydrocarbon,Fry,96348.0,31.7742476749,-98.9997805119,Texas,Brown,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,Arcadia #21,,1360.0,,,1953-03-26,6.52,18.73,90.8094,206.009,70.42600000000002,7476.0,60235.2,34.212,0.0,,2022.79,26614.77,1577.504,106.395,1.043,-0.1,Fort Worth,-59.64927673339844
95718,Sedimentary,Conventional Hydrocarbon,Unknown,244396.0,33.6151989159,-98.6876545839,Texas,Archer,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,"29 Wsw, Hudson Fish Wfp",,2993.0,,,1958-07-30,5.95,30.331999999999997,18.165,481.038,54.0,12081.0,153090.0,53.0,0.0,,7077.0,71988.0,235.998,389.7,4.275296920000001,0.0,Fort Worth,433.1314697265625
95753,Sedimentary,Conventional Hydrocarbon,Unknown,137826.0,32.7398931015,-99.8787637262,Texas,Jones,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,#8 Rex A. Smith,,3412.0,3415.0,,1957-01-29,6.65,48.871,24.416,261.1,246.0,6216.0,88969.0,19.0,0.0,,4298.0,42516.0,271.087,515.904,4.8597,0.0,Fort Worth,201.69007873535156
95756,Sedimentary,Conventional Hydrocarbon,Unknown,136867.0,32.7358703285,-98.8361851126,Texas,Stephens,Bend Arch - Fort Worth Basin,West Texas and Eastern New Mexico,"#4, C. S. Hale",,3040.0,3092.0,,1957-03-12,5.1,31.335,516.9451999999999,440.783,194.0,9972.0,89529.0,62.0,0.0,,4093.0,38939.0,1582.408,369.861,0.3628,0.0,Fort Worth,-227.50328063964844
