IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
24825,Sedimentary,Conventional Hydrocarbon,Unknown,329499.0,41.24761,-110.97833,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,#1 Amoco Cities C Well,49041202640000.0,6988.3,,,1979-09-16,8.2,72.64719999999998,331.848,694.5319999999999,1305.0,913.0,183000.0,143.33200000000002,574.0,,750.436,126357.0,18000.0,435.5210000000001,29.42,0.0,Great Plains,-0.3299327790737152
24826,Sedimentary,Conventional Hydrocarbon,Unknown,160063.0,41.49567,-110.91996,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Chmpln-457 Amoco-b 1-a,49041202650000.0,4624.2,,,1980-05-21,6.5,37.939,443.10449000000006,770.7,1781.0,10706.0,98000.0,44.038,610.0,,4165.0,44050.0,750.0,947.96,0.4100500002999999,0.0,Great Plains,587.1719970703125
24827,Sedimentary,Conventional Hydrocarbon,Unknown,144480.0,41.45986,-110.91826,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Amoco-chevron-gulf 5,49041202680000.0,8361.6,,,1980-05-27,7.1,23.957,822.99831,474.036,2684.0,9898.0,86000.0,44.474,548.0,,2695.0,40855.0,1800.0,322.362,0.6209000003,0.0,Great Plains,354.4464416503906
24829,Sedimentary,Conventional Hydrocarbon,Bear River,18960.0,41.47339,-110.92149,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Champlin 457 Amoco A 3,49041202820000.0,5392.1,,Cretaceous,1983-09-01,8.85,53.7341,6.87809,124.058984,159.0,865.0,11053.0,51.351,2270.0,,306.0,4712.0,65.0,147.128,3.2766999999999995,2.4,Great Plains,244.50173950195312
24830,Sedimentary,Conventional Hydrocarbon,Thaynes,72559.0,41.46704,-110.90963,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Champlin 457 Amoco 2,49041202870000.0,9168.3,,,1983-09-01,7.85,50.29149999999999,182.79622,252.87834908,122.0,656.0,40763.0,4.759,686.0,,214.0,28729.0,1125.0,287.42670000000004,8.524700000000001,5.7,Great Plains,194.84194946289062
24831,Sedimentary,Conventional Hydrocarbon,Unknown,46747.0,41.5682,-110.91966,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Chevron-federal 1-6f,49041202910000.0,14282.6,,,1983-12-30,8.15,95.54331,365.05,200.016,1830.0,2650.0,26400.0,675.7346,739.0,,690.0,14000.0,438.0,464.4150000000001,121.505,2.1,Great Plains,175.99099731445312
24832,Sedimentary,Conventional Hydrocarbon,Nugget,44979.0,41.21115,-110.93597,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Millis Wi Unit 1,49041203040000.0,11018.6,,Jurassic,1983-04-08,7.42,24.261000000000003,64.88944999999998,242.08967454,342.0,726.0,29420.0,27.68,647.0,,95.0,16040.0,2200.0,204.1328,0.4206999999999999,-7.5,Great Plains,-290.6517028808594
24833,Sedimentary,Conventional Hydrocarbon,Unknown,15699.0,41.48205,-110.90897,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Chevron-federal 1-6e,49041203220000.0,7124.9,,,1984-03-09,8.6,52.64050000000001,3.32939,35.897,2030.0,493.0,7900.0,5.286,200.0,,88.0,4800.0,158.0,16.9785,0.792,-2.7,Great Plains,85.90612030029297
24838,Sedimentary,Conventional Hydrocarbon,Nugget,35829.0,41.21712,-110.93534,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Champlin 352 Amoco 1,49041203690000.0,10216.8,,Jurassic,1981-11-11,6.93,28.589,448.439,177.62330654,318.0,681.0,20000.0,39.81,1302.0,,57.0,12089.0,1380.0,313.554,0.3278,0.0,Great Plains,124.5068588256836
24840,Sedimentary,Conventional Hydrocarbon,Unknown,62059.0,41.44517,-110.93335,Wyoming,Uinta,Wyoming Thrust Belt,Rocky Mountains and Northern Great Plains,Chevron-federal 1-24h,49041203950000.0,5860.7,,,1984-03-07,6.79,22.462,473.59,266.81000000000006,1570.0,4390.0,36800.0,490.3160000000001,1040.0,,1650.0,15900.0,709.0,466.21400000000006,7.225999999999999,-0.3,Great Plains,329.3907775878906
