PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,Li,Predicted_Li
1.89764677827591,3.20314736833706,-0.6688129410792314,-0.4156551821313767,1.0051830898440808,-0.2603641558252672,1.722873541341167,-0.1372154149464337,0.651313337869013,-0.1322653559049086,-0.1819344498033756,0.2312382300116809,-0.3600197940105603,0.0094455028707421,0.0255635505838079,,115.878815
-0.167578473822243,2.9394422445199915,0.8975996874347977,1.4675720226342617,0.3297722329754673,-0.8982635838068503,-1.0201182189483555,0.5648005157392859,-0.6798412988643394,0.4825105401374602,-0.9968844099755292,0.0120376650210257,0.454468325410521,-0.0020786169251868,-0.034830194115124,,21.866234
0.987318420215698,2.119300740646714,-1.264520447622456,-1.68951515043502,0.2391383802202701,-0.1255350318303021,1.8049866347375496,-0.9256158353976413,-1.4094585200409924,0.0143571799445833,-0.7937698406832765,0.1432518830012121,-0.5296332219806394,-0.0151221286002477,-0.0204768625825698,,20.434383
0.9793840731824376,3.409660040438433,2.2995874010418142,1.1141773796075694,1.3035293302620794,-0.2431021673431538,0.4952602838026255,1.2511377581351215,-0.8579724900273078,0.7250126909219685,-0.8679640488603327,0.2945466853627786,0.2874318681096695,0.0027643087418533,-0.0190656763924565,,100.3324
-0.067236750599512,6.876627590937601,-0.998876496897142,-0.1952456079893608,2.402251435355538,0.047087830472161,-3.6624384663929503,2.6916388232585504,-1.1622649765077284,0.2350178704783711,-0.638575161611774,-0.1205844400575907,-0.0256559632353995,0.0065611935785204,-0.0834822220964386,,46.732197
0.5676322578327919,2.730483467039258,-1.5342022256502286,-2.0649655970756724,0.3113532099026245,-0.0532281873423107,1.4153493948593456,-0.7721436446901068,-0.1218619358843969,-0.1092043341238186,-0.7515533475525542,0.0580023112029737,-0.1811087572219878,-0.0010845588101673,-0.0071912576645664,,18.119097
-0.9025674938304512,5.9689539063546,2.3920979969052167,1.1404286295970538,1.8355540827043524,-1.168831108391062,-5.37308783347734,3.373653394462015,-2.7337959486108176,0.6235061182740951,-0.5403905638052273,0.3918204028899269,-0.2264246973967207,-0.0038262877847895,-0.1155888638301421,,4.3754377
3.477753041733533,3.621878464717604,-0.6473923079358775,1.5179901218140115,-0.9733191691390262,0.7207847945731563,1.1714975902830598,-0.2996954229239149,0.0030888621284768,-0.2249114561553747,-0.859553414155297,1.04909435309327,-1.044851070865364,-0.0703420275549743,-0.0608650627725165,,62.95329
5.303670450759159,1.908886998534386,4.23784093851406,-0.2165497765921595,2.075000645953228,0.3427634913893665,3.1104578134363803,0.8058689437017841,0.1307193660230282,0.5658368683723696,1.5102997743540447,0.9034547737993016,-0.2045184615788235,-0.0313986857794912,-0.043014803532707,,175.13145
4.711842578377135,2.038248093170858,3.858466318065573,0.0537753894230592,1.5520852995673071,0.2773347688530393,2.498833135781962,0.1958380409018681,0.2755142708587513,0.3082830046660805,1.4767784921000535,0.4055836337752357,-0.1721962934879146,0.0132666586941712,0.0210514210015922,,199.61708
3.667464476890357,1.6274156615990143,2.932891662480747,0.2616316364102082,1.5543624539363805,-0.2002441289320824,2.401579318865768,0.2493803434735988,0.2504425279966529,0.5053181087279741,1.04917023518797,0.6280846388337038,-0.0867472091507668,-0.0066095751909663,-0.0130928400776542,,171.16483
4.758271342345457,0.9865163285465136,3.840578653204085,-0.5492505166129276,2.6003916477422737,0.3312075080632266,3.10213378419903,1.3129730292985975,-0.0546082654449557,0.747280199055453,0.4104588586837129,0.4597800962990345,0.1885799795026482,-0.0018901019028376,-0.0257249194253956,,84.701355
3.591398524423886,2.3335732871143486,3.564118045115015,0.5507872290866489,2.020210390568711,0.26074543277808,2.9705264688810247,0.5691797487805716,0.0876441230149152,0.5258303766348524,1.010298199122671,0.5687887656746659,0.0155367672245169,-0.0147031894181617,-0.037226732949917,,204.94724
5.229914056487849,4.036201648139759,2.092092610311316,-0.5911244055161026,2.381089497945711,1.0903465616638015,4.250010958537094,1.4928747365156008,0.0920331230642963,0.358728204420017,0.6208796378425556,0.763165616702518,-0.4136207126382629,-0.0031413320661099,0.0077466620392477,,177.70181
3.417064515997537,2.848903505240893,-0.1527543559733239,-0.743061194557914,1.0807302095415314,0.3671958074615482,0.9232294356781514,1.021568646191666,-1.435474243801124,-0.0948906570128406,-1.2562229560599918,1.042992540317216,0.3830602847178557,-0.0150970028354607,-0.0319171353147567,,78.15146
5.57691662885687,3.885537773319613,2.887182738627811,-0.3034419172725856,1.9133076344315685,0.6666555961549239,4.321021561699345,1.134143855158018,-0.2396452119413937,0.3164899970595085,1.159139655344536,0.9976409866202982,-0.5011172238698031,-0.0310771281521075,-0.0343862989691288,,204.46255
2.610170166308172,2.1378312476148538,2.9504764278061386,0.4442170721987754,1.2574413185742437,0.0715141092231603,2.810665748104583,-0.2174412787761794,0.4599960585221228,0.4816066296515327,1.1073450292906626,0.4262325459351742,0.1680517150692783,-0.0520537314873422,-0.1004328251773339,,176.51767
1.586175569418784,1.5558806506177878,1.4952747800723931,0.847989774085447,-0.0562103939895065,0.2903450790099687,1.0775121364291205,0.1565081394854139,-0.0645971666916724,0.1638814607145054,-0.1981187545058008,0.7277523970040358,-0.6233105065232556,-0.0338257977341186,-0.0423023368289899,,90.811005
4.087674282219911,2.349062170389903,2.53747211879728,1.8590328908095264,0.3299913417281052,0.6885849915175679,2.7032202334554243,0.6942994184354878,-0.1038756048630029,0.6631853077196513,0.6171166500607949,0.4845469040345546,-0.1584682521495451,-0.0244426809843698,-0.0040883890222598,,201.5828
5.771281072117149,2.87871596319276,4.085509778875744,1.0411478221244332,1.601567502723095,0.9001005098644702,3.5527670404702603,1.0338257403450677,-0.0699727837420326,0.5082806308506261,1.5815783744274172,0.7442504761103472,-0.2409792430900253,-0.0105251529959717,0.0040248439224329,,292.68582
2.6927837041824048,2.1376227544114004,0.69994034002478,3.055672729738986,-0.9799558202241734,0.8122797801463346,1.7594959164800583,0.4691226001233671,-0.2657160501353263,0.5724773327789578,-0.779735885770057,-0.4915674198301948,0.3923708822052407,-0.0446666844189286,-0.0253880289147097,,80.4255
-0.0813304647003669,0.3314442907520348,0.4152174663350594,1.038314235993034,0.7797929732694598,0.5666893327677959,0.4450089392566251,0.401523050253388,-0.3091519176662826,0.6317442268735333,-0.8108771763134487,-0.0235177531214724,0.2861909149150715,-0.0125006034449661,-0.0311753342986963,,35.8663
2.582496909715703,-0.8922798095615669,1.5648981815349334,-0.2451213710989263,1.403206553817568,0.5421600726000481,1.2092867650938068,1.0655239738262454,-0.284321957474867,0.8311975558029214,-0.3332686727945783,0.3707888003733998,-0.0782755456033903,-0.0102127595210529,-0.0154889671385683,,35.344215
3.3234613348368383,-0.8455585631740887,2.1276413985919924,-0.3205579504310515,1.815975987461824,1.005463411706499,1.4816562987298338,1.172802555182063,-0.2794690157684906,0.7377149672723025,-0.4737891562388694,0.1652660553674515,-0.2185032723458971,-0.0013478491299381,-0.0177048506015188,,35.08395
