PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,Li,Predicted_Li
-3.06520967698972,-0.7001994473590939,1.3056458900516676,-0.0260809587675213,-0.3275722284245962,-0.2318727863116298,0.1345339979947897,0.4595175056344483,-0.0448694232805277,-0.1525744310294335,-0.7487081626503543,-0.778644947899898,-0.2052948736499286,-0.0075034643858577,0.0098920128511955,18.9,
-3.111642605396025,-0.1729256133529414,0.2582900144241397,0.0413970918988144,-0.2812884056773521,0.0604274560013559,-0.2051232645882269,0.740719262762218,-0.1456335019173944,-0.2228542621313916,-0.1251175844461675,0.0648453877070072,-0.0413160917337881,-0.021550955392644,0.0085647778724337,4.66,
-3.632075890014853,-0.3435632521704629,0.9180318915583384,0.3862493519220154,-0.3109267408820628,0.055437799866829,-0.5181488565071996,0.9841230902059486,-0.1471928631469569,-0.2535413155297041,-0.1030811120895705,0.0230398027107417,-0.0435702914685236,-0.0052656535707007,0.008077852900039,4.42,
-0.3821409881082543,-0.4497071414019236,-0.8604099985278396,-0.6417006683996951,0.3459534734353274,-0.9032821374161746,-0.1128984709138662,0.3302574384135085,0.3100634320107283,0.2564699300681707,-0.1247642469074849,-0.2802410385603996,-0.1257274834782383,-0.0404512015666428,0.0485850932288562,17.0,
-1.8411139071572884,-0.4841674264233959,-0.0420565577743526,-0.2434267641111487,-0.1827459028794439,-0.1729965122499632,0.0305119748559005,0.9334963394575074,-0.0961583782981007,-0.1163445410080219,-0.4372216517302143,-0.4265530565969202,-0.1764701389536008,0.0051103268951477,0.0171342259356535,15.6,
-3.6728103273220776,-0.1954333860238762,1.3350635828758062,0.7641045831727715,-0.2279485330763115,-0.155668921293901,-0.1822326882889407,0.8550927933544582,-0.0121470211313274,-0.3003317501187963,-0.2710808301603908,-0.1306802612402523,-0.0573170872277582,-0.0052801880385256,0.0010767248592933,7.72,
0.046944355406747,-0.604530662243537,-1.030090697517555,-0.9127774677591736,-0.0102275490229477,-0.3687478246984932,0.5890922896715212,0.7127653438767819,-0.0039666611254433,0.0973796087295294,-0.8039400384368035,-0.8436510944978108,-0.3168751773694287,-0.1185266130928095,0.0648374339708284,24.6,
-3.4346487076042007,-0.3065782140775305,0.6367777441531972,0.2108348972831337,-0.3482864192960999,0.0678050778082571,-0.3467719074942307,0.8933489510896442,-0.2163031156114445,-0.2668488356687917,-0.1131470605467681,0.0437975280058441,-0.0459574576245448,-0.0191774589680882,0.005218442138369,5.23,
-2.403874487396774,0.2174592125625139,-0.5382273521235089,-0.2367900210435586,-0.2213098342599783,0.0392219584753553,0.3085890364243431,0.299157458998655,0.0593712318398547,-0.1285142808823131,-0.1724015258425589,0.1906129125696306,-0.0244284843431896,-0.1777530699472652,0.0325242810052406,4.45,
-3.615527473985855,0.4892087481541492,1.7223265023568215,1.2248165356208969,-0.3046440111262581,-0.0785765757011009,0.5795863128773768,0.9494613607284504,1.3292616329443911,-0.121303073477608,-0.4842522781367542,0.0104170092630451,0.0072724430786822,-0.0013343807933763,-0.002821590518787,9.97,
-0.3358089003839482,-0.0934812012873475,-1.6885301723190869,-0.8147485809270351,0.06245869652565,-0.3276772098970996,0.3825270907656449,0.7788612452673175,-0.0186789132896527,-0.1042426403755784,-0.5121233188978239,-0.393835706957796,-0.2506572124613312,-0.120715425923989,0.0179148738006314,16.3,
-3.410860702491163,-0.3684482522811388,0.7825991258177033,0.3044106426995709,-0.2669869060922736,-0.0811556604954626,-0.5369868869893711,0.8921959483887053,-0.1181047122090717,-0.204296511655583,-0.045693387167304,0.0571896760697735,-0.0382775305026213,-0.0312892675543624,-0.0003530603679018,5.11,
-3.4154600930894867,-0.1385965894539848,0.7522772608377882,0.5251530683062546,-0.2773130508524144,-0.0050587626929891,-0.2772961095743489,1.045196243928113,-0.0493948149323035,-0.3012280000934988,-0.1524486963986067,0.0424785156629356,-0.0507688093847786,-0.0233787081689182,0.0046353450978327,5.03,
-3.0170980108894168,-0.3226192434555394,0.5543903033899112,0.296856783967068,-0.3795242694536392,0.116118343666056,-0.3591302029511251,0.8632164055470464,-0.1316569602430337,-0.2556415705148985,-0.3163437112423105,0.3606794013505028,-0.2392903714989092,0.1413125096202736,0.0106884644577421,5.23,
-3.3265122083217813,-0.1973983612751497,0.5432735428357042,0.2197350558802328,-0.3516893093920562,0.0242575422079931,-0.224586875459604,0.8383961637825652,-0.0935468822965938,-0.2492609201111031,-0.130008835303478,0.0675317365175666,-0.0376297767620923,-0.0282320064081802,0.0067923122179206,4.87,
-2.764613060926819,-0.0415076749364498,-0.0496303473195835,-0.0560411665282089,-0.2175079593075867,0.002096718566012,-0.0420046610591137,0.6333666144073806,-0.0146545808997435,-0.1708389444230543,-0.1315737671462615,0.1168960705838222,-0.0433738738279584,-0.0984554190430548,0.0122678039888121,4.54,
-2.787979308554313,-0.043057769782174,-0.0639645106280862,-0.056637974653313,-0.2767160687169759,-0.0262489622389124,-0.0510942893873345,0.5908953858838993,-0.0385141760592334,-0.1710209417992676,-0.1163491048832796,0.0963093701094162,-0.0263397764549692,-0.0026694892689573,0.0023877015604857,4.61,
-3.4434420179648857,-0.2292611452754326,0.6829313284231,0.2588248098430779,-0.3064617218488464,0.0290611364585279,-0.305454592812843,0.8194863169770631,-0.093670715913229,-0.2399207404556742,-0.1112006549132874,0.0712368370529404,-0.031426391145168,-0.0246837364557428,0.0078667559575206,4.68,
-3.426113964268643,-0.4667162749410219,0.9956162269530896,0.1496095675250156,-0.2085920069930214,-0.0646339896449416,-0.4007050836378374,0.7532246833499959,-0.0811488181496252,-0.2129909471067449,-0.3559636088451487,-0.2573408034444879,-0.1218069002802517,-0.0264686862587552,0.0045031789762874,7.88,
-3.3812239901999246,-0.3059915539406367,0.7580404992102855,0.20004525269951,-0.2612532407109901,0.0291229772438523,-0.2895851406626589,0.9008421700189254,-0.0565310718611904,-0.2355691682542493,-0.2610607914381339,-0.1516050308840162,-0.0756618318523736,0.1379394976164274,0.0188541984048851,8.55,
-4.086329308682215,-0.3153623446025706,1.3188597067133536,0.3270825073633852,-0.2698432895886932,0.2003029879579876,-0.3501196356129901,0.6102754614870096,-0.1225254016480283,-0.2300945872320581,-0.0892342693912063,0.0924311303121276,0.0143708615104831,0.0017184217506987,-0.0010210333303216,4.85,
-3.899069038796252,-0.4313497264153436,1.2267797886709224,0.3689441731082779,-0.3559365646690202,0.0095145944671672,-0.5546619095074177,0.8162207111399885,-0.1230982056232057,-0.231073754855732,-0.0920234768377994,0.0131218297777721,-0.0296373352511435,0.000869997852537,-0.0018349222749007,6.1,
-2.770374627337824,0.1850204653071727,0.057631462459698,0.4842741773807279,-0.24720314006843,-0.2150635110060598,0.1230811933100099,0.7288761352218405,-0.0664969515358039,-0.2861024709166946,-0.1717930919224803,0.0815872027554149,-0.0355806637666477,-0.0079577520420054,0.0003860361984589,4.75,
-3.233813925774569,-0.6354287262706005,1.5308828338474942,-0.0460744883361465,-0.2482299234738487,-0.3617956028731561,0.1436747712011756,0.1259986836535487,0.0900982185775397,-0.0244064445846642,-0.6012125040426041,-0.6329494615852861,-0.1558970858622224,0.0349928238129175,0.0638605864924579,13.2,
-0.6951016374830834,1.6778339700044589,-1.812125231051388,1.8793872433970944,0.7944510225919715,-1.2194892703268203,1.45065299012747,0.1264189803756817,-1.0807807334707271,-0.8325958706890076,-0.3415755218718173,0.1247639002645285,-0.1186417777274735,-0.4410294347749847,0.1263882155442816,4.63,
