PC1,PC2,PC3,Li
-2.7708548966594737,1.9150533594005479,0.12618197565007486,0.61
-2.708060352138028,1.9374113535734256,0.31012031859885886,0.69
-2.8608445742841977,2.0250285737263933,-0.153195593422848,0.77
-2.7810196284738042,2.1213199513169756,0.19793320332685102,0.7
-2.5451316602968896,1.9996484607755514,-0.3872292005402627,1.4
-3.6118244811447666,2.2282209918591676,-1.3963292652329022,0.68
-3.39249779195616,2.5499965744733166,-1.6686161835076128,1.2
-3.5106182464053513,2.4875849941824137,-1.671194691710088,1.3
-3.641470573679247,2.473696537146041,-1.8498001690589205,1.3
-3.3786152897179096,2.470965228596566,-1.786228150320093,1.5
-3.6260759395206055,2.448998743292579,-2.023820397930474,1.6
-3.6608053717779794,2.5140184110905848,-1.6733362726014345,1.9
-3.573378373545475,2.5795789591393157,-1.4724696876240142,1.1
-3.2420088668653824,2.4953096813022717,-1.3483038185329548,0.92
-3.5134160591604773,2.4904581708101152,-2.039796103605074,1.9
-0.9073398200353434,0.9980087200384207,-2.084104785586109,4.1
-0.589698191280068,-0.16392246380679962,-1.4538622876655216,3.9
-2.137629271049531,1.6103691528597255,-1.3809190046575204,2.8
-3.293767947590402,2.248337162910273,-1.5169854839318264,1.4
0.8532258778076742,-0.6309513335183236,-1.1699203291378095,2.8
-3.411568257133183,2.417709036959002,-1.611811795610164,1.6
-0.33605466215757074,1.8210721490894692,0.29250497131729547,11.0
0.6838472098763837,0.6873782787405603,-1.468985173798687,
0.3855979458746766,0.6220696681248953,-1.496397566618523,
0.4154859022430203,0.6210750971730776,-1.509698200501119,
0.1344549969416597,0.7459590374764155,-1.5462943078217108,
0.4596720896974762,0.6214415625378058,-1.5105050337551564,
0.1703251178116229,0.7476772587425919,-1.5536961568936176,
0.6546771995218676,0.6688167224992797,-1.4610848615811722,
-1.3840685213348798,0.9565568350217498,0.8316028346814314,
-1.0369174457310362,0.1260338120590273,0.8008730690509596,
-0.7260787167308136,0.537037124966641,0.28588195095490215,
-0.7087155373433659,0.5262895217424579,0.28212157292147083,
1.556305152035371,-0.4310293349199195,-1.326386237423268,
1.2965400103377536,-0.1938057846270706,-1.1678966352124263,
1.7163596230545024,-0.630324580662436,-1.0708176471768978,
-0.054294708179257085,-1.969659011679229,-0.3350267551798926,
4.893661850043147,-0.46657810936550675,0.5188047106079733,8.0
4.804517089426573,0.23536990055408014,0.6836494084987383,
3.958915534665786,-0.21873044480608722,0.9164641618285421,
1.2124015163146211,0.11236705180988121,0.8730206365223409,
0.7626000619518316,0.5928976259972325,0.9277626541842753,
-1.1931051025069768,-0.20755560955433566,0.37606645114570453,
-0.791777803094155,-0.38060222699308227,-0.17474953104622656,
-0.8245836171830857,-0.4128091885336854,-0.25558901847553833,
-0.1952540961741114,-0.19369722896442154,-0.8624943371620694,
1.3555447803448528,-0.13603079740604432,-1.152690785446252,
-0.5243165293305261,-0.3095956502893535,0.38144299949925636,
-0.7026905011644334,-0.16203474568011839,0.43292355049767733,
-1.160780340613239,-0.12192647235145458,0.3777798582105303,
-1.1433428286469518,0.007080348348235267,0.43666826077166154,
-0.49253735465054793,-1.3778069338271552,-0.24166952455813537,
-0.26384920781681687,-1.6106489585511137,-0.057353370562230235,
-0.19183194030556477,-1.5779441505494902,0.012359040804146546,
-2.1142754555351475,0.7992000147285179,0.03722830598284743,
0.03919169122129943,-0.3126125133960561,-0.08808267725557392,
-0.3328117235139549,0.31222735619380027,0.8816589393803559,
-0.06647300276788018,-0.2303747747063304,-0.13948905466080197,
-0.5930969874949924,0.32135951255104606,1.0191814718518373,
-0.16945556591743696,-0.17056039437350534,1.2641600829083859,
-2.2390659906204986,0.5620886397723162,-0.1620578527512028,
-0.14455430511997558,-0.4992270416458136,-0.4920475707323225,
-0.32330438568434533,-0.5521908092222578,-0.5901614843861851,
-0.32404469288342597,-0.7014420113568851,-0.03791847781430644,
-2.223445162479736,0.7434210765850626,-0.10746188304904368,
0.17982721193026854,-0.06721841454600838,-0.33592259657397155,
-0.2030514063671196,0.7689574555958678,0.38988440174599487,
-0.41015877068959417,-1.0290963397468131,-0.5030675754464022,
0.11301131927019065,0.42388405716458777,1.1526667318963602,
11.746621245975758,4.475803822949919,1.9605587313983295,
8.185561578103359,1.7199834862428398,1.6203033992949953,
-0.7775264847691085,0.4084566581048931,0.5111237810339713,
0.9554951109410548,-0.3359504714092194,0.120203850141723,
2.194014655332225,-0.11167943255396419,0.023481917739083098,
10.95056852289587,1.1637442255428265,-1.8727074271315394,
10.696601565037664,1.6724241416223646,-1.8211886407566966,
11.782872728622603,0.060980418837182464,-2.2766527088821658,
7.729103262550383,5.43120279053053,2.4577134545352917,
6.038367496131933,4.176732766655716,1.6258342597821063,
0.9710017090819286,-0.2809452097879233,0.5458994303539475,
3.3515669898187657,-0.2648574130427484,0.1887445718697118,
