PC1,PC2,PC3,Li
-4.025600647406414,0.8810418404528525,-0.04461868196062771,18.9
-3.873873147785999,0.28058808883170416,-0.4672684346875199,4.66
-4.246710916941743,0.8467251873243861,-0.22888561665693624,4.42
-1.3113223473034856,-0.879356461778242,-1.319931015847976,17.0
-2.485996644195398,-0.22137843663887696,-0.4663181119692804,15.6
-4.508153902888028,1.1015713583344717,-0.12092307260668084,7.72
-0.8620181262052315,-1.3674955459927207,-0.863916413007312,24.6
-4.269869238011666,0.6395443958201543,-0.36232260291215723,5.23
-3.3630993691961315,-0.5277363742594183,-0.7185347337446071,4.45
-4.820378199668149,1.1901523277311878,-0.0364498389532191,9.97
-1.2363909025359596,-1.6713870697404414,-1.0206583470241364,16.3
-4.237258458583756,0.7814696955058396,-0.43906145329355734,5.11
-4.3088207686880535,0.6819201500401595,-0.3256637127359437,5.03
-3.8908423348254058,0.5431240944162196,-0.48789868720675206,5.23
-4.16754126346295,0.536973734529074,-0.39885315486548323,4.87
-3.474711970014397,-0.08257452560654287,-0.5181257019593523,4.54
-3.7341635413694796,-0.025590977114785238,-0.6318987303487784,4.61
-4.3194893913921675,0.6594233283620312,-0.3760994852082099,4.68
-4.030187027298215,0.8314252312377042,-0.20815730754427048,7.88
-3.9842012335933252,0.7113327905611225,-0.26739026958176076,8.55
-4.889445646223757,1.1908691112739047,-0.1325993018658599,4.85
-4.619653369498503,1.1081094002604381,-0.16097291761722948,6.1
-3.6147885633036263,0.034363324131806434,-0.5165022453528016,4.75
-4.311967545419938,1.0595174087319592,-0.14073869951723894,13.2
-2.3691568243372445,-1.7417839337725,-1.1889010576125636,4.63
-1.4500505922180522,-1.5962313774399846,-1.052308489703742,16.5
-4.27183055672471,0.5690538644906489,-0.34474225907428746,5.7
-4.2065597691655885,0.7067043877497338,-0.06618292722265919,11.0
-4.077216839308102,0.6028313572972418,-0.3243406486758408,4.94
-4.081207566450381,0.6056864584132216,-0.3242813640677014,4.9
-2.754497948075,-0.7253644489675557,-0.8236512041728616,7.68
-2.7349831864432477,-0.7384327855856351,-0.8278068168920124,7.78
3.317034398790029,1.1361147959995506,-2.5977043439130605,0.08059999847
1.8063253475993148,0.19872516942583052,-2.190871636056967,0.06290000153
1.723962586737738,0.2689567817976264,-2.118927181659288,0.06609999847
1.7826191330510999,0.25977451719258704,-2.3195812056246385,0.06590000153
2.0680057094935003,0.43790072817655096,-2.398423439085976,0.05559999847
1.2415581538645886,-0.6094458037858881,-1.0123199555532776,0.0445
-3.253753015518755,0.4066607763611984,-0.044754831083611266,0.009619999886
0.25845632558278814,-1.1892685972623223,-0.3509511851020153,0.03990000153
0.2450619333658447,-1.181481964533855,-0.3312291420855155,0.04070000076
-3.501110048427502,0.2518505543228832,0.2915678717498447,0.007099999905
-3.489669940707717,0.25415780122427145,0.29154052701857636,0.007389999866
-2.0174968047700297,-1.1793443232750953,-0.4697369093958977,0.0319
1.368758344599689,-1.1678288979320348,-0.8382300379999045,0.0417
1.1125035036788673,-1.1831418850357722,-0.6321969717193168,0.0552
-1.663501680798236,-0.5195196822919476,-0.26300587735107395,0.038
-1.3832663095515572,-1.5306616352043096,-0.5728894627268158,0.0224
1.8591579740881146,0.0630592250026009,0.05883741417418254,
1.6911572276766274,0.28053957020457154,-0.5234428579698508,
-0.35051167386557963,-0.3790544991762819,-1.5381487803396723,
-1.3812857466291186,-0.15714761770144128,3.0286625136063616,
-1.243458207555204,-0.27454656195623,3.028566977800233,
-2.5836637168193177,-1.13210448112123,2.5900120732605454,
-1.5931095283719234,-1.1979907836050745,2.4822378979775266,
-0.34860902026479307,-1.073770957576985,2.723475821817638,
-0.601628208733535,-0.9882750925406038,2.8101179220812744,
-0.16319953954901337,-1.020432818816409,2.8003432102406527,
-0.5745870069687539,-0.919967310213739,2.74687657256002,
-1.8829845202678188,-1.1792097610303736,2.2340275307078645,
-4.298779369465118,-0.31878324910626565,2.9033095739656365,
-0.48373260021421544,-0.43585418393082803,-1.5811725363015425,
-4.6317818849884125,-0.17493417559683924,2.9961788179861126,
-2.8943843443487745,-1.361507564514187,2.024189466416279,
-2.772626753973799,-1.3831070247280879,1.9243317304111205,
-3.144845359134005,-1.1472783660364043,2.412631972431565,
