PC1,PC2,PC3,Li
-1.7430606883585724,-0.6340184909469958,0.5672454288275373,
0.3335410616836539,0.6277055239571865,2.1640159038555655,
1.967465401431554,0.4651853431210265,2.6998986035829304,
-1.6636189248905922,-0.7567933198255667,0.49067185133167895,
-1.0819023895162347,0.7890430088517584,1.1589685421870881,
0.9909697230976776,1.101275785716533,1.4298166100079563,
0.9568649710779402,0.938095835150073,1.1813390743411616,
0.7277454169635534,1.2698819154419634,2.0024923925657925,
1.1036901002670798,0.5515372158994991,0.7089557909006451,
-0.21342969490239155,1.2089615696229357,-0.0630246873999251,
-0.033697758024605506,1.2863472136337815,-0.3360206421658448,
-0.647502634080943,0.4824313487306242,-0.1062844671522306,
0.053690867081677654,0.7409095819633299,1.4310977376818912,
0.7112709794238589,0.5524120605835514,1.648962923716896,
-0.8921822918314081,0.7954476145005386,1.2799708995135928,
-0.902206980201532,0.8335669377366783,0.995087713813436,
-1.516327152575448,0.5172272485226229,0.8698472760071679,
1.3400686983596857,0.6620885054844348,3.1997830236224134,
-1.6852805407448257,0.28704062749914305,0.2820748502906894,
0.2593304754562138,0.15660414043241894,-0.2156874201232206,
0.6333582363515117,0.20625284046727788,-0.15068433549597168,
-0.40708740868077165,-0.014490318678754652,0.24052598451039459,
-0.7920335427342291,0.7818730188762308,0.11170129764733266,
1.599174271956498,-0.5000370091498679,1.3995242018145895,
0.8622452514039932,-0.11056173052187836,0.21636382501211696,
-0.17850272393984887,-0.06499975171321673,0.3651508292448438,
0.12473810306535511,-0.024777052801533587,0.23707009211142466,
0.08790032565843246,0.014548608022404735,0.33015425424018563,
-0.010597551506493911,-0.23598888932297388,0.34705498861883083,
0.006890089081504315,-0.11258372766570311,0.39033436938293653,
-0.28822800955511385,-0.12104521198444498,0.42192887406326546,
0.3283375942078908,-0.17298188930543051,0.22675813610758702,
0.3211381676515712,-0.20117253964869866,0.21931264604261094,
0.7164881386460332,-0.14330358373099725,0.4485481707728295,
-0.25892160930938557,0.7445475667211209,0.2925973988572843,
-0.31754629382627814,0.437098205863048,0.06484060831752131,
0.30562227974716627,0.20936009354389853,1.6780388997422322,
0.7247979493114691,0.21941623671213123,0.6650076273760316,
-1.7845401804744938,-0.8912646481621258,1.7642366668924612,
-2.683982461672828,-0.2657588465083761,0.390489125181962,
-1.9240883544800313,-1.0952967992526819,2.0852015301749183,
-2.6265522998719018,-0.2871837894738238,1.7162709317648652,
-1.849148948602468,-0.9454802398410429,2.146921084525378,
-2.2848335593258757,-0.8206332349802785,1.709613850398264,
-1.375264117550545,-1.1210598907183489,1.328895499371894,
-1.5577112609681096,-1.4140152005606805,1.62387523228481,
-1.8634532987896848,-1.3473144192126272,2.2267228728531725,
2.7122593755432467,-1.4545458860542413,0.6985794839304426,
3.1957000857564553,-1.3716015194735773,0.36851305861989786,
1.6506298939031887,-0.8664217358404929,0.5192084733441098,
1.4290008493211936,-1.5220189643865194,0.6768454640104827,
0.6045081929057069,-0.8860494872304876,0.5527268998072717,
1.574619455763333,-0.5589996393967087,0.4530301681813982,
1.6370974979615374,-0.8411258950987629,0.804284464393821,
2.7764229606563315,-0.1709358029031626,1.1743180780099445,
3.6066896054188367,-0.8665234405563644,1.7158841208343851,
2.799034149961889,-1.6751784815820931,1.570873873345424,
2.971506210577236,-1.5531732852289397,0.834745239430669,
3.9039416316345865,-2.6513321049071483,2.8480432094795107,
4.322993584879852,-1.4105165384147234,-0.0996818954881307,
3.7584712618484564,-1.0945765924233546,-0.5009957769406405,
3.1432748896775493,-2.2992102564362136,0.7556399082223751,
3.6213510023646354,-0.22963494962505293,1.5369461482902895,
-2.6711509510616342,0.5536133949033549,-0.4926994602394812,3.1
-2.4429104798004784,0.4691610261760918,-0.6382923048432396,3.6
-2.209008186813312,0.6328773569154751,-0.5722406780419379,7.3
-2.610770500866167,0.631830732006144,-0.6315479363933083,3.3
-1.931534590710864,0.38802525129286636,-0.5668012076331949,4.9
-2.9707840245449915,0.3577483028503307,-0.26037404112996376,1.1
-1.4661884645304484,-0.5340520640678466,0.20819691379791144,5.5
-1.0171393623556324,-0.21101135698556414,-0.15012705270133284,5.8
-0.8371434531572657,-0.43168166380424533,-0.0972271604297264,5.4
-0.705457224032067,-0.3898114081432392,-0.09397544519133687,6.6
